"CaseId";"EventName";"Timestamp"
"10217";"Receive Payment";"2017-06-02T15:49:22"
"10217";"Ship Goods Standard";"2017-06-04T06:43:06"
"10217";"Receive Delivery Confirmation";"2017-06-09T01:04:03"
"10218";"Receive Customer Order";"2017-08-06T13:17:30"
"10218";"Receive Payment";"2017-08-09T22:42:06"
"10218";"Ship Goods Standard";"2017-08-10T19:04:55"
"10218";"Receive Delivery Confirmation";"2017-08-18T16:09:12"
"10219";"Receive Customer Order";"2017-07-10T13:48:59"
"10219";"Receive Payment";"2017-07-13T16:58:57"
"10219";"Ship Goods Standard";"2017-07-18T15:52:42"
"10219";"Receive Delivery Confirmation";"2017-08-03T04:11:39"
"10220";"Receive Customer Order";"2017-08-09T07:05:40"
"10220";"Receive Payment";"2017-08-10T15:20:00"
"10220";"Ship Goods Standard";"2017-08-14T18:10:07"
"10220";"Receive Delivery Confirmation";"2017-08-25T20:34:30"
"10221";"Receive Customer Order";"2017-08-12T16:12:45"
"10221";"Receive Payment";"2017-08-13T16:23:49"
"10221";"Ship Goods Standard";"2017-08-16T16:23:12"
"10221";"Receive Delivery Confirmation";"2017-08-26T07:07:03"
"10222";"Receive Customer Order";"2017-07-09T15:00:08"
"10222";"Receive Payment";"2017-07-12T20:00:39"
"10222";"Ship Goods Standard";"2017-07-15T16:30:55"
"10222";"Receive Delivery Confirmation";"2017-07-22T17:27:39"
"10223";"Receive Customer Order";"2017-08-31T17:30:41"
"10223";"Receive Payment";"2017-09-02T07:02:08"
"10223";"Ship Goods Standard";"2017-09-03T08:38:36"
"10223";"Receive Delivery Confirmation";"2017-09-21T07:26:46"
"10224";"Receive Customer Order";"2017-06-20T02:06:37"
"10224";"Receive Payment";"2017-06-23T06:50:46"
"10224";"Ship Goods Standard";"2017-06-27T05:49:37"
"10224";"Receive Delivery Confirmation";"2017-07-01T07:33:43"
"10225";"Receive Customer Order";"2017-09-21T18:25:29"
"10225";"Receive Payment";"2017-09-25T17:12:39"
"10225";"Ship Goods Standard";"2017-09-28T04:23:00"
"10225";"Receive Delivery Confirmation";"2017-10-11T00:09:29"
"10226";"Receive Customer Order";"2017-08-25T10:48:36"
"10226";"Receive Payment";"2017-08-27T22:44:29"
"10226";"Ship Goods Standard";"2017-08-29T07:44:12"
"10226";"Receive Delivery Confirmation";"2017-09-15T03:53:26"
"10227";"Receive Customer Order";"2017-07-12T22:10:04"
"10227";"Receive Payment";"2017-07-14T14:02:45"
"10227";"Ship Goods Standard";"2017-07-15T10:45:11"
"10227";"Receive Delivery Confirmation";"2017-07-22T14:03:31"
"10228";"Receive Customer Order";"2017-07-10T10:26:09"
"10228";"Receive Payment";"2017-07-12T20:38:30"
"10228";"Ship Goods Standard";"2017-07-14T23:04:11"
"10228";"Receive Delivery Confirmation";"2017-08-01T07:16:40"
"10229";"Receive Customer Order";"2017-09-09T12:54:26"
"10229";"Receive Payment";"2017-09-11T05:07:48"
"10229";"Ship Goods Standard";"2017-09-11T07:56:05"
"10229";"Receive Delivery Confirmation";"2017-09-25T09:36:15"
"10230";"Receive Customer Order";"2017-06-19T17:15:05"
"10230";"Receive Payment";"2017-06-23T05:18:51"
"10230";"Ship Goods Standard";"2017-06-27T23:58:37"
"10230";"Receive Delivery Confirmation";"2017-07-02T18:14:10"
"10231";"Receive Customer Order";"2017-06-05T22:04:34"
"10231";"Receive Payment";"2017-06-08T16:48:50"
"10231";"Ship Goods Standard";"2017-06-08T19:58:20"
"10231";"Receive Delivery Confirmation";"2017-06-20T17:55:23"
"10232";"Receive Customer Order";"2017-08-03T16:32:32"
"10232";"Receive Payment";"2017-08-05T18:42:35"
"10232";"Ship Goods Standard";"2017-08-08T18:56:07"
"10232";"Receive Delivery Confirmation";"2017-08-19T00:36:39"
"10233";"Receive Customer Order";"2017-06-14T00:29:47"
"10233";"Receive Payment";"2017-06-19T00:12:20"
"10233";"Ship Goods Standard";"2017-06-23T06:49:29"
"10233";"Receive Delivery Confirmation";"2017-07-05T04:26:23"
"10234";"Receive Customer Order";"2017-07-19T15:35:16"
"10234";"Receive Payment";"2017-07-24T09:05:49"
"10234";"Ship Goods Standard";"2017-07-24T15:33:32"
"10234";"Receive Delivery Confirmation";"2017-08-05T12:18:46"
"10235";"Receive Customer Order";"2017-08-16T17:16:32"
"10235";"Receive Payment";"2017-08-17T17:44:41"
"10235";"Ship Goods Standard";"2017-08-18T15:03:27"
"10235";"Receive Delivery Confirmation";"2017-08-23T17:42:19"
"10236";"Receive Customer Order";"2017-09-30T23:06:43"
"10236";"Receive Payment";"2017-10-05T16:43:56"
"10236";"Ship Goods Standard";"2017-10-06T14:07:20"
"10236";"Receive Delivery Confirmation";"2017-10-17T10:38:17"
"10237";"Receive Customer Order";"2017-07-18T16:00:05"
"10237";"Receive Payment";"2017-07-23T06:43:13"
"10237";"Ship Goods Standard";"2017-07-23T17:07:35"
"10237";"Receive Delivery Confirmation";"2017-08-11T17:00:05"
"10238";"Receive Customer Order";"2017-08-30T18:42:00"
"10238";"Receive Payment";"2017-09-01T12:37:00"
"10238";"Ship Goods Standard";"2017-09-04T02:54:10"
"10238";"Receive Delivery Confirmation";"2017-09-13T19:49:14"
"10239";"Receive Customer Order";"2017-07-16T12:21:56"
"10239";"Receive Payment";"2017-07-18T09:30:52"
"10239";"Ship Goods Standard";"2017-07-20T22:47:15"
"10239";"Receive Delivery Confirmation";"2017-08-03T11:28:30"
"10240";"Receive Customer Order";"2017-09-28T01:20:23"
"10240";"Receive Payment";"2017-10-01T12:47:49"
"10240";"Ship Goods Standard";"2017-10-02T22:51:39"
"10240";"Receive Delivery Confirmation";"2017-10-11T12:10:57"
"10241";"Receive Customer Order";"2017-07-29T08:10:49"
"10241";"Receive Payment";"2017-07-31T08:26:52"
"10241";"Ship Goods Standard";"2017-08-01T20:39:26"
"10241";"Receive Delivery Confirmation";"2017-08-11T22:54:00"
"10242";"Receive Customer Order";"2017-09-20T11:17:35"
"10242";"Receive Payment";"2017-09-22T22:35:08"
"10242";"Ship Goods Standard";"2017-09-23T04:29:49"
"10242";"Receive Delivery Confirmation";"2017-10-04T08:34:21"
"10243";"Receive Customer Order";"2017-06-24T20:24:12"
"10243";"Receive Payment";"2017-06-28T17:43:33"
"10243";"Ship Goods Standard";"2017-06-29T22:39:10"
"10243";"Receive Delivery Confirmation";"2017-07-11T12:10:10"
"10244";"Receive Customer Order";"2017-07-04T01:51:54"
"10244";"Receive Payment";"2017-07-07T01:33:29"
"10244";"Ship Goods Standard";"2017-07-10T11:00:59"
"10244";"Receive Delivery Confirmation";"2017-07-23T03:24:52"
"10245";"Receive Customer Order";"2017-06-15T12:57:26"
"10245";"Receive Payment";"2017-06-17T01:37:48"
"10245";"Ship Goods Standard";"2017-06-20T07:03:42"
"10245";"Receive Delivery Confirmation";"2017-07-01T03:16:13"
"10246";"Receive Customer Order";"2017-07-17T04:40:08"
"10246";"Receive Payment";"2017-07-19T00:12:09"
"10246";"Ship Goods Standard";"2017-07-20T18:34:32"
"10246";"Receive Delivery Confirmation";"2017-08-05T02:21:45"
"10247";"Receive Customer Order";"2017-06-06T05:12:15"
"10247";"Receive Payment";"2017-06-10T20:09:19"
"10247";"Ship Goods Standard";"2017-06-13T04:19:25"
"10247";"Receive Delivery Confirmation";"2017-06-27T10:52:12"
"10248";"Receive Customer Order";"2017-06-13T13:29:59"
"10248";"Receive Payment";"2017-06-15T20:57:27"
"10248";"Ship Goods Standard";"2017-06-20T01:20:08"
"10248";"Receive Delivery Confirmation";"2017-07-03T23:41:53"
"10249";"Receive Customer Order";"2017-08-30T21:19:47"
"10249";"Receive Payment";"2017-09-04T15:30:00"
"10249";"Ship Goods Standard";"2017-09-05T14:35:02"
"10249";"Receive Delivery Confirmation";"2017-09-15T13:07:40"
"10250";"Receive Customer Order";"2017-09-01T09:39:01"
"10250";"Receive Payment";"2017-09-05T01:16:30"
"10250";"Ship Goods Standard";"2017-09-09T23:21:26"
"10250";"Receive Delivery Confirmation";"2017-09-25T03:30:18"
"10251";"Receive Customer Order";"2017-07-07T18:04:40"
"10251";"Receive Payment";"2017-07-09T09:04:07"
"10251";"Ship Goods Standard";"2017-07-12T02:05:20"
"10251";"Receive Delivery Confirmation";"2017-07-17T12:33:56"
"10252";"Receive Customer Order";"2017-06-06T17:27:16"
"10252";"Receive Payment";"2017-06-10T08:55:21"
"10252";"Ship Goods Standard";"2017-06-13T00:36:30"
"10252";"Receive Delivery Confirmation";"2017-07-02T22:33:53"
"10253";"Receive Customer Order";"2017-09-05T10:18:50"
"10253";"Receive Payment";"2017-09-09T03:31:17"
"10253";"Ship Goods Standard";"2017-09-11T12:09:10"
"10253";"Receive Delivery Confirmation";"2017-09-20T18:08:51"
"10254";"Receive Customer Order";"2017-08-02T12:04:27"
"10254";"Receive Payment";"2017-08-07T07:12:33"
"10254";"Ship Goods Standard";"2017-08-10T09:05:58"
"10254";"Receive Delivery Confirmation";"2017-08-21T07:13:51"
"10255";"Receive Customer Order";"2017-08-10T03:28:02"
"10255";"Receive Payment";"2017-08-13T05:06:08"
"10255";"Ship Goods Standard";"2017-08-18T03:08:53"
"10255";"Receive Delivery Confirmation";"2017-08-24T16:09:49"
"10256";"Receive Customer Order";"2017-06-19T11:38:26"
"10256";"Receive Payment";"2017-06-24T01:20:14"
"10256";"Ship Goods Standard";"2017-06-27T04:38:06"
"10256";"Receive Delivery Confirmation";"2017-07-08T22:48:13"
"10257";"Receive Customer Order";"2017-06-19T11:23:59"
"10257";"Receive Payment";"2017-06-24T04:51:27"
"10257";"Ship Goods Standard";"2017-06-24T16:57:42"
"10257";"Receive Delivery Confirmation";"2017-07-06T05:43:51"
"10258";"Receive Customer Order";"2017-09-03T15:24:41"
"10258";"Receive Payment";"2017-09-06T13:23:00"
"10258";"Ship Goods Standard";"2017-09-11T06:30:46"
"10258";"Receive Delivery Confirmation";"2017-09-30T17:37:21"
"10259";"Receive Customer Order";"2017-06-11T03:07:49"
"10259";"Receive Payment";"2017-06-14T18:08:23"
"10259";"Ship Goods Standard";"2017-06-17T02:47:01"
"10259";"Receive Delivery Confirmation";"2017-06-28T22:17:18"
"10260";"Receive Customer Order";"2017-07-19T21:50:38"
"10260";"Receive Payment";"2017-07-23T04:07:39"
"10260";"Ship Goods Standard";"2017-07-23T07:16:10"
"10260";"Receive Delivery Confirmation";"2017-08-04T19:23:47"
"10261";"Receive Customer Order";"2017-09-26T17:55:25"
"10261";"Receive Payment";"2017-09-29T22:46:40"
"10261";"Ship Goods Standard";"2017-10-01T15:49:17"
"10261";"Receive Delivery Confirmation";"2017-10-16T10:54:47"
"10262";"Receive Customer Order";"2017-06-06T03:39:56"
"10262";"Receive Payment";"2017-06-08T01:17:52"
"10262";"Ship Goods Standard";"2017-06-09T11:29:49"
"10262";"Receive Delivery Confirmation";"2017-06-23T18:12:33"
"10263";"Receive Customer Order";"2017-06-10T20:12:44"
"10263";"Receive Payment";"2017-06-12T04:12:20"
"10263";"Ship Goods Standard";"2017-06-13T23:29:57"
"10263";"Receive Delivery Confirmation";"2017-06-25T16:30:02"
"10264";"Receive Customer Order";"2017-06-13T05:17:43"
"10264";"Receive Payment";"2017-06-17T11:22:37"
"10264";"Ship Goods Standard";"2017-06-20T15:14:05"
"10264";"Receive Delivery Confirmation";"2017-07-03T17:37:48"
"10265";"Receive Customer Order";"2017-09-15T13:04:15"
"10265";"Receive Payment";"2017-09-17T14:53:41"
"10265";"Ship Goods Standard";"2017-09-20T08:14:32"
"10265";"Receive Delivery Confirmation";"2017-10-05T10:16:01"
"10266";"Receive Customer Order";"2017-07-10T02:26:30"
"10266";"Receive Payment";"2017-07-11T03:08:37"
"10266";"Ship Goods Standard";"2017-07-13T14:23:31"
"10266";"Receive Delivery Confirmation";"2017-07-20T08:56:13"
"10267";"Receive Customer Order";"2017-08-16T05:53:45"
"10267";"Receive Payment";"2017-08-21T02:39:24"
"10267";"Ship Goods Standard";"2017-08-24T03:56:44"
"10267";"Receive Delivery Confirmation";"2017-09-04T15:39:40"
"10268";"Receive Customer Order";"2017-09-19T09:58:45"
"10268";"Receive Payment";"2017-09-22T18:32:18"
"10268";"Ship Goods Standard";"2017-09-27T10:17:39"
"10268";"Receive Delivery Confirmation";"2017-10-12T11:28:14"
"10269";"Receive Customer Order";"2017-06-04T14:12:46"
"10269";"Receive Payment";"2017-06-06T08:08:47"
"10269";"Ship Goods Standard";"2017-06-08T20:58:30"
"10269";"Receive Delivery Confirmation";"2017-06-27T12:04:28"
"10270";"Receive Customer Order";"2017-07-08T19:32:12"
"10270";"Receive Payment";"2017-07-10T00:53:01"
"10270";"Ship Goods Standard";"2017-07-13T02:46:34"
"10270";"Receive Delivery Confirmation";"2017-07-29T04:06:29"
"10271";"Receive Customer Order";"2017-06-25T13:18:55"
"10271";"Receive Payment";"2017-06-30T00:31:11"
"10271";"Ship Goods Standard";"2017-07-02T06:30:54"
"10271";"Receive Delivery Confirmation";"2017-07-14T18:18:03"
"10272";"Receive Customer Order";"2017-06-02T08:49:09"
"10272";"Receive Payment";"2017-06-07T08:18:45"
"10272";"Ship Goods Standard";"2017-06-09T14:37:05"
"10272";"Receive Delivery Confirmation";"2017-06-15T05:30:40"
"10273";"Receive Customer Order";"2017-08-01T19:08:57"
"10273";"Receive Payment";"2017-08-03T20:38:50"
"10273";"Ship Goods Standard";"2017-08-08T14:39:39"
"10273";"Receive Delivery Confirmation";"2017-08-22T06:06:23"
"10274";"Receive Customer Order";"2017-08-02T07:39:41"
"10274";"Receive Payment";"2017-08-05T16:38:45"
"10274";"Ship Goods Standard";"2017-08-07T12:08:39"
"10274";"Receive Delivery Confirmation";"2017-08-26T03:19:00"
"10275";"Receive Customer Order";"2017-08-20T01:55:22"
"10275";"Receive Payment";"2017-08-24T09:01:42"
"10275";"Ship Goods Standard";"2017-08-26T01:50:27"
"10275";"Receive Delivery Confirmation";"2017-09-04T18:12:50"
"10276";"Receive Customer Order";"2017-07-30T22:00:25"
"10276";"Receive Payment";"2017-08-02T20:47:13"
"10276";"Ship Goods Standard";"2017-08-03T13:17:51"
"10276";"Receive Delivery Confirmation";"2017-08-14T21:43:48"
"10277";"Receive Customer Order";"2017-07-05T22:03:58"
"10277";"Receive Payment";"2017-07-10T15:47:19"
"10277";"Ship Goods Standard";"2017-07-13T20:35:02"
"10277";"Receive Delivery Confirmation";"2017-07-21T19:16:49"
"10278";"Receive Customer Order";"2017-08-28T11:33:42"
"10278";"Receive Payment";"2017-09-01T21:13:40"
"10278";"Ship Goods Standard";"2017-09-05T22:33:39"
"10278";"Receive Delivery Confirmation";"2017-09-15T14:19:04"
"10279";"Receive Customer Order";"2017-08-15T07:21:29"
"10279";"Receive Payment";"2017-08-18T23:05:28"
"10279";"Ship Goods Standard";"2017-08-19T19:01:53"
"10279";"Receive Delivery Confirmation";"2017-09-02T20:06:56"
"10280";"Receive Customer Order";"2017-08-10T10:20:09"
"10280";"Receive Payment";"2017-08-12T00:51:42"
"10280";"Ship Goods Standard";"2017-08-15T03:50:15"
"10280";"Receive Delivery Confirmation";"2017-08-21T01:10:55"
"10281";"Receive Customer Order";"2017-06-21T03:52:08"
"10281";"Receive Payment";"2017-06-22T20:33:57"
"10281";"Ship Goods Standard";"2017-06-26T19:13:12"
"10281";"Receive Delivery Confirmation";"2017-07-04T00:30:39"
"10282";"Receive Customer Order";"2017-06-03T15:31:57"
"10282";"Receive Payment";"2017-06-07T22:48:18"
"10282";"Ship Goods Standard";"2017-06-11T17:16:11"
"10282";"Receive Delivery Confirmation";"2017-06-18T15:29:08"
"10283";"Receive Customer Order";"2017-07-28T16:27:09"
"10283";"Receive Payment";"2017-08-02T00:58:08"
"10283";"Ship Goods Standard";"2017-08-04T02:51:14"
"10283";"Receive Delivery Confirmation";"2017-08-13T20:15:07"
"10284";"Receive Customer Order";"2017-09-02T16:33:35"
"10284";"Receive Payment";"2017-09-04T14:07:18"
"10284";"Ship Goods Standard";"2017-09-08T00:51:48"
"10284";"Receive Delivery Confirmation";"2017-09-27T02:10:06"
"10285";"Receive Customer Order";"2017-06-23T11:18:03"
"10285";"Receive Payment";"2017-06-26T00:16:58"
"10285";"Ship Goods Standard";"2017-06-30T03:16:17"
"10285";"Receive Delivery Confirmation";"2017-07-08T07:17:14"
"10286";"Receive Customer Order";"2017-06-26T14:03:18"
"10286";"Receive Payment";"2017-06-28T11:00:23"
"10286";"Ship Goods Standard";"2017-07-01T17:30:33"
"10286";"Receive Delivery Confirmation";"2017-07-11T15:19:01"
"10287";"Receive Customer Order";"2017-09-04T23:00:33"
"10287";"Receive Payment";"2017-09-08T22:22:46"
"10287";"Ship Goods Standard";"2017-09-11T22:40:03"
"10287";"Receive Delivery Confirmation";"2017-09-17T14:19:41"
"10288";"Receive Customer Order";"2017-07-23T05:12:19"
"10288";"Receive Payment";"2017-07-25T19:45:07"
"10288";"Ship Goods Standard";"2017-07-29T01:39:27"
"10288";"Receive Delivery Confirmation";"2017-08-07T06:12:02"
"10289";"Receive Customer Order";"2017-06-20T07:08:11"
"10289";"Receive Payment";"2017-06-21T19:30:45"
"10289";"Ship Goods Standard";"2017-06-25T20:22:03"
"10289";"Receive Delivery Confirmation";"2017-07-15T11:42:27"
"10290";"Receive Customer Order";"2017-07-09T16:40:46"
"10290";"Receive Payment";"2017-07-12T05:57:15"
"10290";"Ship Goods Standard";"2017-07-13T14:52:29"
"10290";"Receive Delivery Confirmation";"2017-07-20T06:29:22"
"10291";"Receive Customer Order";"2017-07-17T19:34:25"
"10291";"Receive Payment";"2017-07-22T03:53:05"
"10291";"Ship Goods Standard";"2017-07-23T08:50:42"
"10291";"Receive Delivery Confirmation";"2017-08-08T11:02:10"
"10292";"Receive Customer Order";"2017-08-09T11:25:43"
"10292";"Receive Payment";"2017-08-12T13:37:16"
"10292";"Ship Goods Standard";"2017-08-13T14:09:57"
"10292";"Receive Delivery Confirmation";"2017-08-27T12:30:50"
"10293";"Receive Customer Order";"2017-08-22T00:54:46"
"10293";"Receive Payment";"2017-08-25T21:59:33"
"10293";"Ship Goods Standard";"2017-08-29T01:25:19"
"10293";"Receive Delivery Confirmation";"2017-09-07T21:53:28"
"10294";"Receive Customer Order";"2017-09-07T00:02:41"
"10294";"Receive Payment";"2017-09-11T00:10:35"
"10294";"Ship Goods Standard";"2017-09-15T23:13:48"
"10294";"Receive Delivery Confirmation";"2017-09-24T11:55:08"
"10295";"Receive Customer Order";"2017-08-06T23:24:59"
"10295";"Receive Payment";"2017-08-10T18:04:10"
"10295";"Ship Goods Standard";"2017-08-12T11:55:18"
"10295";"Receive Delivery Confirmation";"2017-08-25T14:54:48"
"10296";"Receive Customer Order";"2017-06-08T07:39:46"
"10296";"Receive Payment";"2017-06-12T20:27:02"
"10296";"Ship Goods Standard";"2017-06-16T07:12:19"
"10296";"Receive Delivery Confirmation";"2017-07-05T17:34:47"
"10297";"Receive Customer Order";"2017-06-23T01:08:09"
"10297";"Receive Payment";"2017-06-25T07:01:42"
"10297";"Ship Goods Standard";"2017-06-26T21:21:06"
"10297";"Receive Delivery Confirmation";"2017-07-04T09:47:42"
"10298";"Receive Customer Order";"2017-09-03T00:05:08"
"10298";"Receive Payment";"2017-09-05T00:58:13"
"10298";"Ship Goods Standard";"2017-09-07T16:14:39"
"10298";"Receive Delivery Confirmation";"2017-09-12T13:47:08"
"10299";"Receive Customer Order";"2017-08-17T13:35:19"
"10299";"Receive Payment";"2017-08-20T12:09:46"
"10299";"Ship Goods Standard";"2017-08-20T16:29:03"
"10299";"Receive Delivery Confirmation";"2017-08-29T21:02:04"
"10300";"Receive Customer Order";"2017-06-30T23:54:46"
"10300";"Receive Payment";"2017-07-03T04:33:07"
"10300";"Ship Goods Standard";"2017-07-06T07:15:21"
"10300";"Receive Delivery Confirmation";"2017-07-13T11:09:41"
"10301";"Receive Customer Order";"2017-07-01T18:17:17"
"10301";"Receive Payment";"2017-07-05T15:46:05"
"10301";"Ship Goods Standard";"2017-07-09T16:30:58"
"10301";"Receive Delivery Confirmation";"2017-07-18T18:01:06"
"10302";"Receive Customer Order";"2017-06-04T18:29:55"
"10302";"Receive Payment";"2017-06-06T15:11:16"
"10302";"Ship Goods Standard";"2017-06-07T04:50:05"
"10302";"Receive Delivery Confirmation";"2017-06-14T09:08:11"
"10303";"Receive Customer Order";"2017-06-15T10:12:21"
"10303";"Receive Payment";"2017-06-17T11:21:31"
"10303";"Ship Goods Standard";"2017-06-20T05:47:05"
"10303";"Receive Delivery Confirmation";"2017-07-04T06:19:33"
"10304";"Receive Customer Order";"2017-07-12T06:11:07"
"10304";"Receive Payment";"2017-07-13T14:04:56"
"10304";"Ship Goods Standard";"2017-07-14T00:19:15"
"10304";"Receive Delivery Confirmation";"2017-07-26T16:38:00"
"10305";"Receive Customer Order";"2017-07-05T10:57:54"
"10305";"Receive Payment";"2017-07-07T09:32:53"
"10305";"Ship Goods Standard";"2017-07-12T00:37:00"
"10305";"Receive Delivery Confirmation";"2017-07-24T01:33:06"
"10306";"Receive Customer Order";"2017-06-03T04:07:06"
"10306";"Receive Payment";"2017-06-04T22:46:06"
"10306";"Ship Goods Standard";"2017-06-07T04:08:28"
"10306";"Receive Delivery Confirmation";"2017-06-14T16:24:28"
"10307";"Receive Customer Order";"2017-06-26T14:49:11"
